Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ashwagandha Coffee new Comparison Table (product.metafields.custom.ashwagandha_coffee_new_comparison_table),ash_how_to_use (product.metafields.custom.ash_how_to_use),ash_image_review (product.metafields.custom.ash_image_review),ash_ingredients (product.metafields.custom.ash_ingredients),Ash Refill Text (product.metafields.custom.ash_refill_text),Ash Shipping text (product.metafields.custom.ash_shipping_text),Ash Subscription Paragraph (product.metafields.custom.ash_subscription_paragraph),Ash subtitle (product.metafields.custom.ash_subtitle),ash_USP (product.metafields.custom.ash_usp),Badges (product.metafields.custom.badges),Caffeine (product.metafields.custom.caffeine),Drinkware Features (product.metafields.custom.drinkware_features),FAQs (product.metafields.custom.faqs),Form (product.metafields.custom.form),Gift Type (product.metafields.custom.gift_type),Ingredients (product.metafields.custom.ingredients),No. of Cups (product.metafields.custom.no_of_cups),Packaging (product.metafields.custom.packaging),Product Card Subtitle (product.metafields.custom.product_card_subtitle),seo_description (product.metafields.custom.seo_description),SE Date of Picking (product.metafields.custom.se_date_of_picking),SE Estate (product.metafields.custom.se_estate),SE Grade (product.metafields.custom.se_grade),SE Invoice (product.metafields.custom.se_invoice),SE Origin (product.metafields.custom.se_origin),SE Season (product.metafields.custom.se_season),Steeping Instructions - Hot Brew (product.metafields.custom.steeping_instructions_hot_brew),Steeping Instructions - Iced Brew (product.metafields.custom.steeping_instructions_iced_brew),Subtitle (product.metafields.custom.subtitle),Tasting Notes (product.metafields.custom.tasting_notes),Type Filter (product.metafields.custom.type_filter),Whats Inside (product.metafields.custom.whats_inside),Product subtitle (product.metafields.descriptors.subtitle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Dietary preferences (product.metafields.shopify.dietary-preferences),Flavor (product.metafields.shopify.flavor),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / UK,Price / UK,Compare At Price / UK,Status
chamomile-mint-citrus-green-tea-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Lab_tested_4d7e06e7-a093-4dc9-a400-0932ccfaf013.jpg?v=1726137047,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count,"Sweet Himalayan Green Tea, 30 count (15x2)","<meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style><span data-sheets-value='{""1"":2,""2"":""  Indulge in a savory detox with our Himalayan Green tea mixed with fresh, aromatic Indian spices.""}' data-sheets-userformat='{""2"":5057,""3"":[null,0],""9"":1,""10"":2,""11"":4,""12"":0,""15"":""Arial""}'> Indulge in a savory detox with our Himalayan Green tea mixed with fresh, aromatic Indian spices.</span>",VAHDAM® Global,Uncategorized,Green Teas | Tea Bags,"green-teas, low-caffeine, Restrict_CA, Restrict_ES, Restrict_GB, Restrict_IT, Restrict_MX, RESTRICT_UK, Restrict_US, Restrict_USA, steping_instruction, sugar-control, sweet, tea-bags, Valentine's Day 2023",false,Title,Default Title,,,,,,,,TB00600254-GT,99.2233309375,shopify,deny,manual,19.99,19.99,true,true,,,,,TB00600254-GT,https://cdn.shopify.com/s/files/1/1141/4138/files/15_Tb_-17.png?v=1719210425,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Teas,,,,,,,,,,,,oz,,,true,,,true,,,true,,,draft
sweet-himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/HimalayanGreenTea_b01eadcb-71d5-4c7f-a05c-6699c6de02c4.jpg?v=1719210436,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/HimalayanDetoxGreenTea_9fba19ed-ce5a-4593-b4e7-1dc5e7894536.jpg?v=1719210436,3,"Sweet Himalayan Green Tea, 7.06oz/200g , Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/MayLimitededition-148_1__11zon_1_1_ff41ae65-ac9c-4633-93f8-8319e8aaceaf_2.jpg?v=1719210436,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/517gg8K158L._SX679_4a88c839-b35a-4d7d-a2cb-7beb61d086ad.jpg?v=1719210436,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Hassle-Free-listing_0c3c4d10-8a7a-4197-b842-2feb75056d31.jpg?v=1719210436,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_320x_320x_1ab8f3fa-90c3-4b3d-8ce9-4864881c4b98.webp?v=1719210436,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/61SSOae3ziL._SL1000_320x_320x_55b17d20-4049-41ee-bab7-59cd58f4e334.webp?v=1719210436,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane-30-count-15x2,"Turmeric Ginger Herbal Tea Tisane, 30 Count (15x2)","<meta charset=""utf-8""><meta charset=""utf-8"">
<div data-mce-fragment=""1"" class=""Product-description"">
<div class=""Product-description""><span data-mce-fragment=""1"" data-sheets-value='{""1"":2,""2"":""A blend of ginger tea &amp; turmeric tea - healthy blend of diced turmeric and white ginger""}' data-sheets-userformat='{""2"":957,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":1,""11"":4,""12"":0}'>A blend of ginger tea &amp; turmeric tea - healthy blend of diced turmeric and white ginger.</span></div>
<div class=""js-price-preview current_price Product-price"" data-product-id=""4479547244587""><br></div>
</div>",VAHDAM® Global,Uncategorized,Herbal Teas | Tea Bags,"caffeine-free, Restrict_CA, Restrict_ES, Restrict_IT, Restrict_MX, RESTRICT_UK, Restrict_US, Restrict_USA, spicy, steping_instruction, tea-bags",false,Title,Default Title,,,,,,,,TB00600201-HT,0.0,shopify,deny,manual,19.99,19.99,true,true,,,,,TB00600201-HT,https://cdn.shopify.com/s/files/1/1141/4138/files/Turmericginger30tbfront_1.jpg?v=1706081698,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbal Teas,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
turmeric-ginger-herbal-tea-tisane-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Turmericginger30tbback_1.jpg?v=1706081698,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/TurmericGingerHerbalTeaTisane_81bec8f2-a861-4efc-8311-546de16a6a5c.jpg?v=1706081698,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/TurmericGingerHerbalTeaTisane_dcb85faa-52b6-4ffa-9ec8-e4f331eba6d9.jpg?v=1706081698,4,"Turmeric Ginger Herbal Tea Tisane, 100 Count , Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Turmericginger30tbside.jpg?v=1706081698,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/517r-MBwNuL._SL1000_02319a4d-ee60-497a-aa80-caf219b8c334.jpg?v=1706081698,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Hassle-Free-listing17thmarch_fd6b8fb9-4771-402e-b86c-6fca966991bb.jpg?v=1706081698,7,"Turmeric Ginger Herbal Tea Tisane, 100 Count , Image - 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_320x_320x_26de6ac3-e85d-43ed-afd6-4bc464ad20c5.webp?v=1706081698,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ginger-herbal-tea-tisane-30-count-15x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/61SSOae3ziL._SL1000_320x_320x_39f7b07c-28c0-44bd-8a1f-e2976b4fdc57.webp?v=1706081698,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-cinnamon-masala-chai-tea-30-count,"Sweet Cinnamon Masala Chai Tea, 30 Count (15x2)","",VAHDAM® Global,Uncategorized,Chai Teas | Tea Bags,"chai-teas, cinnamon, Restrict_AD, Restrict_AE, Restrict_AL, Restrict_AM, Restrict_AR, Restrict_AT, Restrict_AU, Restrict_AZ, Restrict_BD, Restrict_BE, Restrict_BG, Restrict_BH, Restrict_BM, Restrict_BN, Restrict_BR, Restrict_BY, Restrict_BZ, Restrict_CA, Restrict_CH, Restrict_CL, Restrict_CN, Restrict_CO, Restrict_CY, Restrict_CZ, Restrict_DE, Restrict_DK, Restrict_DZ, Restrict_EC, Restrict_EE, Restrict_EG, Restrict_ES, Restrict_FI, Restrict_FJ, Restrict_FR, Restrict_GB, Restrict_GE, Restrict_GI, Restrict_GP, Restrict_GR, Restrict_GT, Restrict_HK, Restrict_HR, Restrict_HU, Restrict_ID, Restrict_IE, Restrict_IL, Restrict_IM, Restrict_IN, Restrict_IS, Restrict_IT, Restrict_JE, Restrict_JM, Restrict_JP, Restrict_KR, Restrict_KW, Restrict_KY, Restrict_KZ, Restrict_LB, Restrict_LK, Restrict_LT, Restrict_LU, Restrict_LV, Restrict_MA, Restrict_MD, Restrict_ME, Restrict_MK, Restrict_MO, Restrict_MT, Restrict_MU, Restrict_MV, Restrict_MX, Restrict_MY, Restrict_NG, Restrict_NL, Restrict_NO, Restrict_NZ, Restrict_OM, Restrict_PE, Restrict_PH, Restrict_PK, Restrict_PL, Restrict_PT, Restrict_QA, Restrict_RE, Restrict_RO, Restrict_RS, Restrict_RU, Restrict_SA, Restrict_SE, Restrict_SG, Restrict_SI, Restrict_SK, Restrict_SZ, Restrict_TH, Restrict_TR, Restrict_TT, Restrict_TW, Restrict_UA, RESTRICT_UK, Restrict_US, Restrict_USA, Restrict_UY, Restrict_UZ, Restrict_VN, Restrict_ZA, Restrict_ZW, spicy, steping_instruction, tea-bags",false,Title,Default Title,,,,,,,,TB00600276-CT,0.0,shopify,deny,manual,21.99,21.99,true,true,,,,,TB00600276-CT,https://cdn.shopify.com/s/files/1/1141/4138/files/15_Tb_-23.jpg?v=1719210041,1,Sweet Cinnamon Masala Chai Tea Bags 30 Count – VAHDAM®,false,"Sweet Cinnamon Masala Chai Tea, 30 Count | Indian Chai | VAHDAM®","A sweetly spiced masala chai enhanced with extra cinnamon. Buy convenient tea bags offering a warm, flavorful, and authentic Indian chai experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chai Teas,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
sweet-cinnamon-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Sweet-Cinnamon-chai-tea.jpg?v=1719210056,2,Sweet Cinnamon Masala Chai Tea Bags 30 Count – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-cinnamon-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/CinnamonChaiSpiceBlackTea_0a88be1d-296b-4ed2-84de-87f1e98f64e5.jpg?v=1719210056,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-cinnamon-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/CinnamonChaiSpiceBlackTea_880d624b-5a5c-4d0e-896a-ad3fccc6fa12.jpg?v=1719210056,4,"Sweet Cinnamon Masala Chai Tea, 100 Count , Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-cinnamon-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/517gg8K158L._SX679_ea1e2354-9e71-447d-bf2b-95df8a2e3c06.jpg?v=1719210056,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-cinnamon-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Hassle-Free-listing17thmarch_2d37dccb-76ac-42c4-823e-1989e8b42954.jpg?v=1719210056,6,"Sweet Cinnamon Masala Chai Tea, 100 Count , Image - 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-cinnamon-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_320x_320x_5c7769f0-a701-4e94-984d-d4bf018ae760.webp?v=1719210056,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet-cinnamon-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/61SSOae3ziL._SL1000_320x_320x_226090c5-dfb3-455d-9977-f1b2f855218f.webp?v=1719210056,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-30-count,"India's Original Masala Chai Tea, 30 Count (15x2)","<meta charset=""utf-8""><meta charset=""utf-8"">
<div class=""Product-description"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">An iconic, traditional Indian blend of signature Assam CTC with a myriad of aromatic Indian spices - Cardamom pods, Cinnamon, Cloves &amp; Black Pepper.</span><br></p>
</div>",VAHDAM® Global,Uncategorized,Chai Teas | Tea Bags,"bestsellers-chai, chai-teas, cinnamon, Restrict_AD, Restrict_AE, Restrict_AL, Restrict_AM, Restrict_AR, Restrict_AT, Restrict_AU, Restrict_AZ, Restrict_BD, Restrict_BE, Restrict_BG, Restrict_BH, Restrict_BM, Restrict_BN, Restrict_BR, Restrict_BY, Restrict_BZ, Restrict_CA, Restrict_CH, Restrict_CL, Restrict_CN, Restrict_CO, Restrict_CY, Restrict_CZ, Restrict_DE, Restrict_DK, Restrict_DZ, Restrict_EC, Restrict_EE, Restrict_EG, Restrict_ES, Restrict_FI, Restrict_FJ, Restrict_FR, Restrict_GE, Restrict_GI, Restrict_GP, Restrict_GR, Restrict_GT, Restrict_HK, Restrict_HR, Restrict_HU, Restrict_ID, Restrict_IE, Restrict_IL, Restrict_IM, Restrict_IN, Restrict_IS, Restrict_IT, Restrict_JE, Restrict_JM, Restrict_JP, Restrict_KR, Restrict_KW, Restrict_KY, Restrict_KZ, Restrict_LB, Restrict_LK, Restrict_LT, Restrict_LU, Restrict_LV, Restrict_MA, Restrict_MD, Restrict_ME, Restrict_MK, Restrict_MO, Restrict_MT, Restrict_MU, Restrict_MV, Restrict_MX, Restrict_MY, Restrict_NG, Restrict_NL, Restrict_NO, Restrict_NZ, Restrict_OM, Restrict_PE, Restrict_PH, Restrict_PK, Restrict_PL, Restrict_PT, Restrict_QA, Restrict_RE, Restrict_RO, Restrict_RS, Restrict_RU, Restrict_SA, Restrict_SE, Restrict_SG, Restrict_SI, Restrict_SK, Restrict_SZ, Restrict_TH, Restrict_TR, Restrict_TT, Restrict_TW, Restrict_UA, RESTRICT_UK, Restrict_US, Restrict_USA, Restrict_UY, Restrict_UZ, Restrict_VN, Restrict_ZA, Restrict_ZW, spicy, steping_instruction, tea-bags, Valentine's Day 2023",false,Title,Default Title,,,,,,,,TB00600270-CT,0.0,shopify,deny,manual,19.99,19.99,true,true,,,,,TB00600270-CT,https://cdn.shopify.com/s/files/1/1141/4138/files/15_Tb_-20.jpg?v=1719210099,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chai Teas,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
indias-original-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/71o2SA1nndL._SL1500.jpg?v=1719210124,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/OriginalChaiSpicedBlackTea_c674fba6-f410-4d97-a7fd-ec87acd47df9.jpg?v=1719210124,3,"India's Original Masala Chai Tea, 100 Count , Image - 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/OriginalChaiSpicedBlackTea_433207f7-988a-4e61-8475-79a244f2e133.jpg?v=1719210124,4,"India's Original Masala Chai Tea, 100 Count , Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Hassle-Free-listing17thmarch_ea5b59de-a9e9-4b9d-8784-50a4c7cbc083.jpg?v=1719210124,5,"India's Original Masala Chai Tea, 100 Count , Image - 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_50d42c98-3ec3-4934-b946-87a8b71a8192.png?v=1719210124,6,"India's Original Masala Chai Tea, 100 Count , Image - 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indias-original-masala-chai-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/71JKdnID5ML._SL1000_3ad0650f-86ce-4835-bf2d-e8a2d27d5f6b.jpg?v=1719210124,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-30-count,"Himalayan Green Tea, 30 count (15X2)","<meta charset=""utf-8""><meta charset=""utf-8"">
<div class=""Product-description"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>A pure, fresh Green tea from the Himalayan region blessed with the right amount of anti-oxidants.</span></p>
</div>
<div data-product-id=""4479520931883"" class=""js-price-preview current_price Product-price"" data-mce-fragment=""1""></div>
<br>",VAHDAM® Global,Uncategorized,Green Teas | Tea Bags,"green-teas, medium-caffeine, Restrict_CA, Restrict_MX, RESTRICT_UK, Restrict_US, Restrict_USA",false,Title,Default Title,,,,,,,,TB00600242-GT,0.0,shopify,deny,manual,21.99,21.99,true,true,,,,,TB00600242-GT,https://cdn.shopify.com/s/files/1/1141/4138/files/Artboard18.jpg?v=1695197602,1,"",false,Himalayan Green Tea ,"Brew a flavorful cup with 100% real Himalayan Green Tea, packed in convenient pyramid-shaped Tea Bags. Sourced & packed in India.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Teas,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Artboard19.jpg?v=1695197602,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/HimalayanGreenTea_9e075b05-b613-4b05-a7ca-6c5bdbf61172.jpg?v=1695197745,3,"Himalayan Green Tea, 100 Count , Image - 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/HimalayanGreenTea_2_cb469832-f3ab-4c24-962b-e3f4234af7dc.jpg?v=1695197745,4,"Himalayan Green Tea, 100 Count , Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Howtobrew_20630684-ccb6-4fd7-b1df-3cb58ed30d60.jpg?v=1695197602,5,"Himalayan Green Tea, 100 Count , Image - 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/MayLimitededition-148_1__11zon_1_1_1_df78817e-bedf-406c-8f9a-8a811eba462b.jpg?v=1695197602,6,"Himalayan Green Tea, 100 Count , Image - 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Hassle-Free-listing17thmarch_dc266bd9-5346-4f90-b15c-7400693ad36f.jpg?v=1695197602,7,"Himalayan Green Tea, 100 Count , Image - 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-30-count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_13df46f2-1a65-4bf5-82a9-cdf5bb8bcf51.png?v=1695197602,8,"Himalayan Green Tea, 100 Count , Image - 9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
